,CLIENT_ID,RETRO_DT,TARGET,number_of_friends
7353,1511527,20210505,0,95
7354,1511528,20210505,1,72
7355,1511535,20210505,0,100
7356,1511540,20210505,0,100
7357,1511541,20210505,1,100
7358,1511542,20210505,test,100
7359,1511548,20210505,0,35
7360,1511560,20210505,0,100
7361,1511561,20210505,1,6
7362,1511562,20210505,0,64
7363,1511569,20210505,0,100
7364,1511587,20210505,0,100
7365,1511589,20210505,0,100
7366,1511600,20210505,1,100
7367,1511601,20210505,test,100
7368,1511602,20210505,0,62
7369,1511603,20210505,0,100
7370,1511614,20210505,0,100
7371,1511616,20210505,0,68
7372,1511624,20210505,0,100
7373,1511625,20210505,0,100
7374,1511626,20210505,1,3
7375,1511627,20210505,0,100
7376,1511628,20210505,0,100
7377,1511632,20210505,0,100
7378,1511638,20210505,1,25
7379,1511641,20210505,0,100
7380,1511651,20210505,0,100
7381,1511652,20210505,1,100
7382,1511661,20210505,test,100
7383,1511670,20210505,1,38
7384,1511671,20210505,1,60
7385,1511676,20210505,0,5
7386,1511678,20210505,0,100
7387,1511682,20210505,0,100
7388,1511695,20210505,1,46
7389,1511698,20210505,1,100
7390,1511699,20210505,1,100
7391,1511708,20210505,0,86
7392,1511710,20210505,test,100
7393,1511711,20210505,0,100
7394,1511715,20210505,0,23
7395,1511716,20210505,test,100
7396,1511724,20210505,1,8
7397,1511728,20210505,1,32
7398,1511730,20210505,1,100
7399,1511739,20210505,0,43
7400,1511740,20210505,1,100
7401,1511747,20210505,0,73
7402,1511753,20210505,0,100
7403,1511754,20210505,0,9
7404,1511756,20210505,0,100
7405,1511765,20210505,test,100
7406,1511772,20210505,1,100
7407,1511775,20210505,0,3
7408,1511776,20210505,0,100
7409,1511784,20210505,0,100
7410,1511790,20210505,test,45
7411,1511791,20210505,0,46
7412,1511795,20210505,1,59
7413,1511801,20210505,0,1
7414,1511806,20210505,0,54
7415,1511815,20210505,test,100
7416,1511816,20210505,0,63
7417,1511822,20210505,1,100
7418,1511825,20210505,0,100
7419,1511830,20210505,0,100
7420,1511839,20210505,0,59
7421,1511840,20210505,0,100
7422,1511842,20210505,0,24
7423,1511843,20210505,0,100
7424,1511844,20210505,0,100
7425,1511850,20210505,test,100
7426,1511869,20210505,0,2
7427,1511870,20210505,1,100
7428,1511874,20210505,0,100
7429,1511875,20210505,0,100
7430,1511876,20210505,0,100
7431,1511881,20210505,0,100
7432,1511882,20210505,0,47
7433,1511883,20210505,test,100
7434,1511894,20210505,1,100
7435,1511895,20210505,0,100
7436,1511896,20210505,0,100
7437,1511908,20210505,test,100
7438,1511911,20210505,1,100
7439,1511912,20210505,test,100
7440,1511913,20210505,0,100
7441,1511920,20210505,test,5
7442,1511936,20210505,0,90
7443,1511937,20210505,0,100
7444,1511943,20210505,1,100
7445,1511947,20210505,0,27
7446,1511951,20210505,0,100
7447,1511952,20210505,1,36
7448,1511953,20210505,1,79
7449,1511961,20210505,0,100
7450,1511964,20210505,0,11
7451,1511975,20210505,test,100
7452,1511979,20210505,0,100
7453,1511980,20210505,1,34
7454,1511995,20210505,0,100
7455,1512003,20210505,0,100
7456,1512009,20210505,0,100
7457,1512010,20210505,test,100
7458,1512014,20210505,0,100
7459,1512016,20210505,1,100
7460,1512017,20210505,0,100
7461,1512022,20210505,0,57
7462,1512035,20210505,1,72
7463,1512042,20210505,0,84
7464,1512047,20210505,0,100
7465,1512048,20210505,0,62
7466,1512049,20210505,0,100
7467,1512054,20210505,0,100
7468,1512060,20210505,0,100
7469,1512066,20210505,1,100
7470,1512067,20210505,test,100
7471,1512068,20210505,test,100
7472,1512074,20210505,0,37
7473,1512081,20210505,0,32
7474,1512082,20210505,1,100
7475,1512085,20210505,1,100
7476,1512088,20210505,0,100
7477,1512090,20210505,0,60
7478,1512092,20210505,0,74
7479,1512101,20210505,0,100
7480,1512102,20210505,test,67
7481,1512103,20210505,test,2
7482,1512105,20210505,0,90
7483,1512107,20210505,0,100
7484,1512121,20210505,test,100
7485,1512125,20210505,0,100
7486,1512126,20210505,0,48
7487,1512131,20210505,0,7
7488,1512132,20210505,1,100
7489,1512133,20210505,0,13
7490,1512134,20210505,0,18
7491,1512141,20210505,0,100
7492,1512143,20210505,0,70
7493,1512144,20210505,test,56
7494,1512145,20210505,test,100
7495,1512154,20210505,0,49
7496,1512162,20210505,0,100
7497,1512163,20210505,0,86
7498,1512164,20210505,test,100
7499,1512165,20210505,1,100
7500,1512166,20210505,1,100
7501,1512170,20210505,0,100
7502,1512174,20210505,0,100
7503,1512181,20210505,0,73
7504,1512182,20210505,0,100
7505,1512191,20210505,0,99
7506,1512198,20210505,0,100
7507,1512199,20210505,0,100
7508,1512205,20210505,0,15
7509,1512206,20210505,1,3
7510,1512207,20210505,0,100
7511,1512208,20210505,1,100
7512,1512215,20210505,test,100
7513,1512216,20210505,0,100
7514,1512220,20210505,0,2
7515,1512221,20210505,0,100
7516,1512222,20210505,0,100
7517,1512226,20210505,0,9
7518,1512233,20210505,0,100
7519,1512235,20210505,0,100
7520,1512236,20210505,0,9
7521,1512240,20210505,test,73
7522,1512243,20210505,1,100
7523,1512245,20210505,1,53
7524,1512248,20210505,test,100
7525,1512257,20210505,0,100
7526,1512266,20210505,1,100
7527,1512267,20210505,0,7
7528,1512270,20210505,1,99
7529,1512273,20210505,0,100
7530,1512275,20210505,test,100
7531,1512281,20210505,test,100
7532,1512283,20210505,1,30
7533,1512284,20210505,0,1
7534,1512289,20210505,1,5
7535,1512298,20210505,test,91
7536,1512304,20210505,0,5
7537,1512305,20210505,0,100
7538,1512307,20210505,1,100
7539,1512308,20210505,test,100
7540,1512314,20210505,0,15
7541,1512315,20210505,0,100
7542,1512316,20210505,0,100
7543,1512343,20210505,0,9
7544,1512357,20210505,1,100
7545,1512359,20210505,0,100
7546,1512365,20210505,0,100
7547,1512371,20210505,0,40
7548,1512378,20210505,0,100
7549,1512386,20210505,1,25
7550,1512390,20210505,0,97
7551,1512391,20210505,test,100
7552,1512392,20210505,0,8
7553,151625,20210505,0,100
7554,157801,20210505,0,50
7555,165391,20210505,1,100
7556,167411,20210505,0,91
7557,1692672,20210505,0,54
7558,1700354,20210505,0,47
7559,1701442,20210505,0,87
7560,1701512,20210505,1,49
7561,1701513,20210505,test,100
7562,1701514,20210505,0,68
7563,1701606,20210505,0,100
7564,1701859,20210505,0,1
7565,1702068,20210505,1,47
7566,1702096,20210505,0,94
7567,1702097,20210505,1,100
7568,1702170,20210505,0,100
7569,1702171,20210505,test,81
7570,1702172,20210505,1,100
7571,1702234,20210505,0,8
7572,1702304,20210505,0,100
7573,1702305,20210505,0,100
7574,1702442,20210505,1,59
7575,1702443,20210505,1,72
7576,1702444,20210505,test,52
7577,1702500,20210505,0,100
7578,1702524,20210505,0,95
7579,1702525,20210505,0,54
7580,1702526,20210505,0,100
7581,1702606,20210505,0,100
7582,1702607,20210505,test,6
7583,1702685,20210505,0,100
7584,1703131,20210505,0,100
7585,1703773,20210505,test,100
7586,1703915,20210505,test,28
7587,1704975,20210505,1,100
7588,1706971,20210505,test,98
7589,1707133,20210505,0,7
7590,1707338,20210505,0,100
7591,1708582,20210505,1,100
7592,1708833,20210505,0,7
7593,1710237,20210505,0,100
7594,1710727,20210505,0,100
7595,1711028,20210505,0,96
7596,1712014,20210505,test,36
7597,1714571,20210505,0,37
7598,1714876,20210505,0,100
7599,1715130,20210505,1,29
7600,1716775,20210505,1,98
7601,1719164,20210505,0,34
7602,1720261,20210505,1,100
7603,1722847,20210505,1,81
7604,1723291,20210505,1,99
7605,1723763,20210505,test,100
7606,1723778,20210505,0,63
7607,1723798,20210505,test,53
7608,1723803,20210505,0,24
7609,1723837,20210505,0,42
7610,1723838,20210505,0,55
7611,1723850,20210505,0,100
7612,1723876,20210505,0,8
7613,1723898,20210505,0,32
7614,1727041,20210505,0,100
7615,1727355,20210505,1,20
7616,1728542,20210505,test,100
7617,1730951,20210505,test,100
7618,1732461,20210505,0,100
7619,1732491,20210505,0,100
7620,1732492,20210505,0,100
7621,1732499,20210505,test,100
7622,1732523,20210505,0,47
7623,1732538,20210505,0,100
7624,1732545,20210505,test,93
7625,1732553,20210505,0,100
7626,1732563,20210505,0,99
7627,1732581,20210505,test,7
7628,1732596,20210505,0,100
7629,1735839,20210505,test,100
7630,1735855,20210505,0,23
7631,1735932,20210505,0,100
7632,1739051,20210505,0,100
7633,1739254,20210505,test,100
7634,1740481,20210505,0,83
7635,1740663,20210505,0,22
7636,1741411,20210505,test,100
7637,1741426,20210505,0,81
7638,1741428,20210505,0,64
7639,1741443,20210505,1,100
7640,1741453,20210505,test,100
7641,1741468,20210505,0,100
7642,1741473,20210505,test,75
7643,1741481,20210505,test,100
7644,1741499,20210505,0,65
7645,1741510,20210505,1,100
7646,1741514,20210505,0,42
7647,1741525,20210505,0,75
7648,1741534,20210505,test,100
7649,1741535,20210505,0,100
7650,1744607,20210505,0,62
7651,1744624,20210505,0,1
7652,1744953,20210505,0,1
7653,1745198,20210505,0,76
7654,1748626,20210505,test,100
7655,1748791,20210505,0,75
7656,1748825,20210505,test,100
7657,1749607,20210505,0,100
7658,1749794,20210505,0,88
7659,1750322,20210505,0,37
7660,1750328,20210505,0,5
7661,1750375,20210505,0,100
7662,1750399,20210505,0,25
7663,1750410,20210505,test,100
7664,1750416,20210505,0,100
7665,1750420,20210505,0,60
7666,1750453,20210505,1,1
7667,1750464,20210505,1,73
7668,1753879,20210505,1,100
7669,1755997,20210505,1,100
7670,1757184,20210505,0,20
7671,1758704,20210505,test,100
7672,1758826,20210505,0,94
7673,1759208,20210505,0,100
7674,1759209,20210505,0,100
7675,1759251,20210505,0,32
7676,1759257,20210505,test,2
7677,1759292,20210505,0,100
7678,1759315,20210505,0,66
7679,1759327,20210505,0,100
7680,1759331,20210505,0,82
7681,1759342,20210505,1,39
7682,1759349,20210505,test,51
7683,1762758,20210505,0,100
7684,1762892,20210505,0,100
7685,1764132,20210505,0,100
7686,1765782,20210505,0,2
7687,1766460,20210505,0,21
7688,1767269,20210505,0,100
7689,1767373,20210505,test,100
7690,1767417,20210505,0,100
7691,1768256,20210505,test,27
7692,1768287,20210505,test,100
7693,1768310,20210505,0,35
7694,1768325,20210505,0,100
7695,1768357,20210505,0,89
7696,1768379,20210505,0,100
7697,1768387,20210505,0,47
7698,1768390,20210505,0,100
7699,195045,20210505,1,4
7700,197524,20210505,1,7
7701,210268,20210505,1,73
7702,218971,20210505,0,55
7703,234315,20210505,0,7
7704,250518,20210505,0,100
7705,252837,20210505,test,100
7706,253019,20210505,1,100
7707,260450,20210505,0,60
7708,262842,20210505,test,4
7709,263855,20210505,0,100
7710,267505,20210505,test,100
7711,271865,20210505,0,100
7712,286224,20210505,test,100
7713,292751,20210505,0,88
7714,29522,20210505,0,73
7715,29523,20210505,test,85
7716,298235,20210505,1,100
7717,299955,20210505,0,100
7718,302693,20210505,0,100
7719,306833,20210505,0,100
7720,307590,20210505,0,65
7721,311675,20210505,0,2
7722,315208,20210505,1,84
7723,346009,20210505,0,46
7724,371941,20210505,1,1
7725,37587,20210505,test,55
7726,377283,20210505,1,99
7727,381608,20210505,0,62
7728,38968,20210505,0,3
7729,38974,20210505,0,100
7730,396326,20210505,0,100
7731,39933,20210505,0,100
7732,39934,20210505,test,28
7733,39935,20210505,test,100
7734,39941,20210505,1,100
7735,39942,20210505,test,21
7736,39963,20210505,1,100
7737,39966,20210505,test,100
7738,400580,20210505,0,100
7739,400916,20210505,0,17
7740,40929,20210505,0,100
7741,40936,20210505,0,100
7742,40952,20210505,0,98
7743,40954,20210505,0,100
7744,409724,20210505,test,88
7745,41314,20210505,0,100
7746,41320,20210505,1,42
7747,415605,20210505,test,100
7748,423056,20210505,0,77
7749,423739,20210505,1,100
7750,42641,20210505,0,100
7751,42648,20210505,0,29
7752,429080,20210505,1,38
7753,42965,20210505,0,100
7754,42967,20210505,0,100
7755,42970,20210505,0,100
7756,43094,20210505,0,47
7757,44103,20210505,0,100
7758,44128,20210505,0,100
7759,44130,20210505,0,7
7760,44140,20210505,1,100
7761,44142,20210505,0,100
7762,44143,20210505,test,100
7763,45714,20210505,test,44
7764,45717,20210505,test,100
7765,45718,20210505,0,100
7766,45719,20210505,1,100
7767,45731,20210505,1,100
7768,463224,20210505,1,100
7769,46395,20210505,1,100
7770,46398,20210505,test,100
7771,464014,20210505,0,100
7772,46462,20210505,1,47
7773,466059,20210505,1,33
7774,470969,20210505,0,100
7775,471226,20210505,1,99
7776,48272,20210505,0,99
7777,48274,20210505,0,100
7778,48275,20210505,1,100
7779,48276,20210505,0,100
7780,48286,20210505,0,100
7781,48287,20210505,1,100
7782,48289,20210505,test,44
7783,48292,20210505,0,3
7784,483086,20210505,1,100
7785,485017,20210505,test,88
7786,48543,20210505,0,87
7787,48544,20210505,test,70
7788,48545,20210505,0,16
7789,48546,20210505,0,100
7790,485686,20210505,0,100
7791,49150,20210505,1,59
7792,49157,20210505,0,45
7793,49345,20210505,test,72
7794,49378,20210505,test,100
7795,49381,20210505,0,100
7796,49384,20210505,0,100
7797,494872,20210505,0,100
7798,49940,20210505,test,100
7799,49945,20210505,0,51
7800,500432,20210505,test,22
7801,501253,20210505,test,98
7802,502635,20210505,test,100
7803,50354,20210505,0,96
7804,50356,20210505,1,100
7805,50368,20210505,0,100
7806,519921,20210505,0,9
7807,521495,20210505,0,100
7808,52249,20210505,0,100
7809,52250,20210505,0,55
7810,52255,20210505,0,100
7811,52323,20210505,test,2
7812,52325,20210505,0,100
7813,52330,20210505,0,13
7814,52331,20210505,0,100
7815,52341,20210505,0,100
7816,52345,20210505,0,78
7817,524535,20210505,0,100
7818,524828,20210505,1,100
7819,52589,20210505,0,100
7820,52595,20210505,test,56
7821,52596,20210505,test,100
7822,526277,20210505,0,100
7823,52812,20210505,1,100
7824,53227,20210505,0,25
7825,53233,20210505,0,100
7826,53240,20210505,test,18
7827,53601,20210505,0,66
7828,53672,20210505,0,100
7829,53676,20210505,0,49
7830,53678,20210505,0,100
7831,53695,20210505,test,100
7832,540734,20210505,0,100
7833,54597,20210505,test,66
7834,54604,20210505,0,1
7835,55213,20210505,1,63
7836,55214,20210505,0,100
7837,56120,20210505,0,100
7838,56124,20210505,0,100
7839,56125,20210505,1,48
7840,56127,20210505,0,100
7841,562911,20210505,1,100
7842,56340,20210505,0,100
7843,56341,20210505,1,8
7844,56410,20210505,1,14
7845,56420,20210505,1,100
7846,56421,20210505,0,100
7847,564326,20210505,test,96
7848,565513,20210505,0,37
7849,56930,20210505,1,100
7850,56931,20210505,0,32
7851,56933,20210505,0,8
7852,56937,20210505,0,100
7853,57310,20210505,0,88
7854,57314,20210505,0,100
7855,57317,20210505,0,99
7856,57318,20210505,0,100
7857,57321,20210505,0,100
7858,57323,20210505,1,52
7859,57449,20210505,0,65
7860,57450,20210505,0,100
7861,57451,20210505,0,100
7862,57467,20210505,0,48
7863,57950,20210505,1,93
7864,57955,20210505,0,100
7865,57960,20210505,0,65
7866,57962,20210505,test,100
7867,57964,20210505,0,100
7868,57981,20210505,0,100
7869,58107,20210505,test,100
7870,58108,20210505,0,100
7871,58109,20210505,0,100
7872,58322,20210505,test,100
7873,58734,20210505,1,48
7874,58736,20210505,test,8
7875,58747,20210505,test,90
7876,58751,20210505,0,100
7877,595853,20210505,0,100
7878,59593,20210505,test,42
7879,59598,20210505,0,69
7880,59604,20210505,1,46
7881,59952,20210505,test,100
7882,59964,20210505,test,78
7883,59982,20210505,test,99
7884,59983,20210505,0,100
7885,60045,20210505,0,100
7886,60049,20210505,test,100
7887,60365,20210505,test,100
7888,60366,20210505,0,25
7889,60370,20210505,1,48
7890,608053,20210505,0,100
7891,60827,20210505,0,100
7892,60829,20210505,0,98
7893,60832,20210505,test,43
7894,608550,20210505,0,30
7895,61286,20210505,1,71
7896,61704,20210505,0,100
7897,61721,20210505,1,95
7898,62569,20210505,0,100
7899,62572,20210505,test,100
7900,627781,20210505,0,100
7901,62785,20210505,0,99
7902,62786,20210505,0,83
7903,630466,20210505,test,100
7904,632993,20210505,0,76
7905,63637,20210505,test,13
7906,653766,20210505,1,100
7907,65381,20210505,0,100
7908,654418,20210505,1,100
7909,660572,20210505,test,33
7910,662732,20210505,0,84
7911,67606,20210505,0,99
7912,67610,20210505,0,67
7913,67613,20210505,test,100
7914,67615,20210505,test,3
7915,678487,20210505,1,100
7916,678763,20210505,test,100
7917,681528,20210505,1,11
7918,68446,20210505,0,100
7919,68539,20210505,test,100
7920,68550,20210505,1,87
7921,68551,20210505,0,19
7922,68555,20210505,test,100
7923,68787,20210505,0,94
7924,68788,20210505,0,84
7925,68789,20210505,0,100
7926,69050,20210505,1,100
7927,69052,20210505,1,100
7928,69055,20210505,0,26
7929,69057,20210505,test,100
7930,69060,20210505,0,35
7931,69065,20210505,0,99
7932,69067,20210505,test,100
7933,69068,20210505,1,99
7934,696237,20210505,1,100
7935,696313,20210505,0,23
7936,69633,20210505,1,100
7937,69643,20210505,1,100
7938,69645,20210505,1,96
7939,699859,20210505,test,100
7940,70042,20210505,1,100
7941,70044,20210505,test,100
7942,701278,20210505,0,29
7943,70253,20210505,0,100
7944,70649,20210505,1,100
7945,70654,20210505,1,15
7946,70659,20210505,0,100
7947,70875,20210505,0,24
7948,70882,20210505,0,100
7949,70886,20210505,0,91
7950,70888,20210505,1,88
7951,70893,20210505,1,100
7952,709571,20210505,test,32
7953,710052,20210505,0,60
7954,71066,20210505,0,100
7955,71067,20210505,0,100
7956,71069,20210505,test,100
7957,71072,20210505,0,1
7958,71074,20210505,test,100
7959,71079,20210505,0,100
7960,71697,20210505,1,100
7961,71698,20210505,0,100
7962,71706,20210505,0,8
7963,71708,20210505,0,100
7964,718404,20210505,0,100
7965,719510,20210505,test,57
7966,719889,20210505,1,100
7967,72106,20210505,1,100
7968,722626,20210505,1,100
7969,72440,20210505,0,100
7970,72454,20210505,0,100
7971,72455,20210505,0,63
7972,730993,20210505,0,40
7973,736335,20210505,1,58
7974,745693,20210505,0,100
7975,74838,20210505,0,100
7976,74839,20210505,1,25
7977,748406,20210505,1,100
7978,74841,20210505,1,97
7979,74842,20210505,0,100
7980,74843,20210505,0,100
7981,74845,20210505,1,1
7982,74846,20210505,0,7
7983,74847,20210505,0,100
7984,74848,20210505,1,11
7985,766318,20210505,0,100
7986,772514,20210505,0,15
7987,774025,20210505,0,97
7988,77678,20210505,0,100
7989,788636,20210505,0,99
7990,790731,20210505,0,74
7991,79185,20210505,1,100
7992,795950,20210505,0,5
7993,797159,20210505,0,100
7994,798990,20210505,test,100
7995,80931,20210505,1,24
7996,80965,20210505,test,100
7997,80966,20210505,0,100
7998,80968,20210505,0,100
7999,80969,20210505,1,100
8000,81507,20210505,0,99
8001,81508,20210505,1,100
8002,81509,20210505,0,100
8003,81510,20210505,test,62
8004,81511,20210505,0,100
8005,81512,20210505,0,100
8006,81513,20210505,0,32
8007,81514,20210505,test,99
8008,81515,20210505,test,76
8009,81516,20210505,test,100
8010,81517,20210505,1,100
8011,81518,20210505,test,30
8012,81519,20210505,1,100
8013,81520,20210505,0,86
8014,81521,20210505,1,73
8015,81522,20210505,1,100
8016,81524,20210505,0,100
8017,81525,20210505,1,100
8018,81526,20210505,0,100
8019,81527,20210505,0,100
8020,81528,20210505,0,100
8021,81529,20210505,0,71
8022,81530,20210505,0,76
8023,81531,20210505,test,100
8024,81532,20210505,test,60
8025,81533,20210505,1,58
8026,81534,20210505,1,68
8027,81535,20210505,1,95
8028,81536,20210505,1,100
8029,81537,20210505,0,83
8030,81538,20210505,0,100
8031,81539,20210505,test,100
8032,81540,20210505,1,22
8033,81541,20210505,1,66
8034,815418,20210505,0,88
8035,81542,20210505,1,93
8036,81543,20210505,test,6
8037,81544,20210505,test,87
8038,81545,20210505,0,99
8039,81546,20210505,0,100
8040,81547,20210505,0,100
8041,81548,20210505,0,100
8042,81549,20210505,0,8
8043,81550,20210505,0,30
8044,81551,20210505,1,100
8045,81552,20210505,test,99
8046,81553,20210505,1,62
8047,81554,20210505,1,44
